"codi_sc";"cpro";"cmun";"dist";"secc";"t1_1";"codi_edar"
"4313601002";"43";"136";"01";"002";"1350";NA
"4313601003";"43";"136";"01";"003";"1025";NA
"4313601004";"43";"136";"01";"004";"3000";NA
"4313601005";"43";"136";"01";"005";"1280";NA
"4313602001";"43";"136";"02";"001";"915";NA
"4313602002";"43";"136";"02";"002";"920";NA
"4313602003";"43";"136";"02";"003";"1550";NA
"4313602004";"43";"136";"02";"004";"1525";NA
"4313602005";"43";"136";"02";"005";"1415";NA
"4313701001";"43";"137";"01";"001";"2505";NA
"4313801001";"43";"138";"01";"001";"2315";NA
"4313802001";"43";"138";"02";"001";"1595";NA
"4313901001";"43";"139";"01";"001";"2015";NA
"4313902001";"43";"139";"02";"001";"955";NA
"4314001001";"43";"140";"01";"001";"3275";NA
"4314101001";"43";"141";"01";"001";"140";NA
"4314201001";"43";"142";"01";"001";"1640";NA
"4314301001";"43";"143";"01";"001";"70";NA
"4314401001";"43";"144";"01";"001";"1600";NA
"4314501001";"43";"145";"01";"001";"2220";NA
"4314502001";"43";"145";"02";"001";"1740";NA
"4314502002";"43";"145";"02";"002";"1585";NA
"4314601001";"43";"146";"01";"001";"55";NA
"4314701001";"43";"147";"01";"001";"655";NA
"4314801001";"43";"148";"01";"001";"1560";"DTAR"
"4314802001";"43";"148";"02";"001";"1465";"DTAR"
"4314803001";"43";"148";"03";"001";"720";"DTAR"
"4314803002";"43";"148";"03";"002";"1705";"DTAR"
"4314803003";"43";"148";"03";"003";"2555";NA
"4314804001";"43";"148";"04";"001";"1160";"DTAR"
"4314804002";"43";"148";"04";"002";"515";"DTAR"
"4314804003";"43";"148";"04";"003";"710";"DTAR"
"4314804004";"43";"148";"04";"004";"895";"DTAR"
"4314804005";"43";"148";"04";"005";"1310";"DTAR"
"4314804006";"43";"148";"04";"006";"1335";"DTAR"
"4314804007";"43";"148";"04";"007";"1260";"DTAR"
"4314804008";"43";"148";"04";"008";"1130";"DTAR"
"4314804009";"43";"148";"04";"009";"865";"DTAR"
"4314804010";"43";"148";"04";"010";"1370";"DTAR"
"4314804012";"43";"148";"04";"012";"565";"DTAR"
"4314804013";"43";"148";"04";"013";"820";NA
"4314804014";"43";"148";"04";"014";"1565";"DTAR"
"4314804015";"43";"148";"04";"015";"770";"DTAR"
"4314804016";"43";"148";"04";"016";"2040";"DTAR"
"4314805001";"43";"148";"05";"001";"1025";"DTAR"
"4314805002";"43";"148";"05";"002";"1015";"DTAR"
"4314805003";"43";"148";"05";"003";"1320";"DTAR"
"4314805004";"43";"148";"05";"004";"850";"DTAR"
"4314805005";"43";"148";"05";"005";"1345";"DTAR"
"4314805006";"43";"148";"05";"006";"830";"DTAR"
"4314805007";"43";"148";"05";"007";"1075";"DTAR"
"4314805008";"43";"148";"05";"008";"1845";"DTAR"
"4314805009";"43";"148";"05";"009";"440";NA
"4314806001";"43";"148";"06";"001";"1380";"DTAR"
"4314806002";"43";"148";"06";"002";"2805";"DTAR"
"4314806003";"43";"148";"06";"003";"1820";"DTAR"
"4314806004";"43";"148";"06";"004";"540";"DTAR"
"4314806005";"43";"148";"06";"005";"1555";"DTAR"
"4314806006";"43";"148";"06";"006";"565";"DTAR"
"4314806008";"43";"148";"06";"008";"1475";"DTAR"
"4314806009";"43";"148";"06";"009";"2735";"DTAR"
"4314806010";"43";"148";"06";"010";"1755";"DTAR"
"4314806011";"43";"148";"06";"011";"1405";"DTAR"
"4314806012";"43";"148";"06";"012";"1455";"DTAR"
"4314806013";"43";"148";"06";"013";"810";"DTAR"
"4314806014";"43";"148";"06";"014";"490";NA
"4314806015";"43";"148";"06";"015";"1925";"DTAR"
"4314806016";"43";"148";"06";"016";"2140";"DTAR"
"4314807001";"43";"148";"07";"001";"665";"DTAR"
"4314807002";"43";"148";"07";"002";"2085";"DTAR"
"4314807003";"43";"148";"07";"003";"1755";"DTAR"
"4314807004";"43";"148";"07";"004";"3330";"DTAR"
"4314807005";"43";"148";"07";"005";"1965";"DTAR"
"4314807006";"43";"148";"07";"006";"985";"DTAR"
"4314807007";"43";"148";"07";"007";"1430";"DALT"
"4314807008";"43";"148";"07";"008";"2125";"DTAR"
"4314807009";"43";"148";"07";"009";"2490";NA
"4314807010";"43";"148";"07";"010";"1465";"DTAR"
"4314807011";"43";"148";"07";"011";"1855";"DTAR"
"4314807012";"43";"148";"07";"012";"1885";NA
"4314807013";"43";"148";"07";"013";"2985";"DALT"
"4314807014";"43";"148";"07";"014";"1000";"DTAR"
"4314807015";"43";"148";"07";"015";"1280";"DTAR"
"4314807016";"43";"148";"07";"016";"2995";"DALT"
"4314807017";"43";"148";"07";"017";"2005";"DTAR"
"4314807018";"43";"148";"07";"018";"1735";"DTAR"
"4314807019";"43";"148";"07";"019";"1325";"DTAR"
"4314807020";"43";"148";"07";"020";"3130";NA
"4314807021";"43";"148";"07";"021";"2205";NA
"4314807022";"43";"148";"07";"022";"1470";"DALT"
"4314808001";"43";"148";"08";"001";"1755";"DTAR"
"4314808002";"43";"148";"08";"002";"1290";"DTAR"
"4314808003";"43";"148";"08";"003";"2240";"DTAR"
"4314808004";"43";"148";"08";"004";"925";"DTAR"
"4314808005";"43";"148";"08";"005";"2005";"DTAR"
"4314808006";"43";"148";"08";"006";"1990";"DTAR"
"4314808007";"43";"148";"08";"007";"2320";"DTAR"
"4314808008";"43";"148";"08";"008";"2410";"DTAR"
"4314808009";"43";"148";"08";"009";"2680";"DTAR"
"4314808010";"43";"148";"08";"010";"3020";"DTAR"
"4314808011";"43";"148";"08";"011";"1420";"DTAR"
"4314808012";"43";"148";"08";"012";"760";"DTAR"
"4314808013";"43";"148";"08";"013";"1800";"DTAR"
"4314808014";"43";"148";"08";"014";"1220";"DTAR"
"4314809001";"43";"148";"09";"001";"1605";"DTAR"
"4314809002";"43";"148";"09";"002";"910";"DTAR"
"4314809003";"43";"148";"09";"003";"765";"DTAR"
"4314809004";"43";"148";"09";"004";"1785";"DTAR"
"4314809008";"43";"148";"09";"008";"1290";"DTAR"
"4314809009";"43";"148";"09";"009";"530";"DTAR"
"4314809010";"43";"148";"09";"010";"1240";"DTAR"
"4314901001";"43";"149";"01";"001";"915";NA
"4315001001";"43";"150";"01";"001";"1775";NA
"4315101001";"43";"151";"01";"001";"130";NA
"4315201001";"43";"152";"01";"001";"680";NA
"4315301001";"43";"153";"01";"001";"2250";NA
"4315301002";"43";"153";"01";"002";"985";NA
"4315301003";"43";"153";"01";"003";"1840";NA
"4315301004";"43";"153";"01";"004";"3150";NA
"4315301005";"43";"153";"01";"005";"2110";NA
"4315301006";"43";"153";"01";"006";"2860";NA
"4315301007";"43";"153";"01";"007";"1995";NA
"4315401001";"43";"154";"01";"001";"170";NA
"4315501001";"43";"155";"01";"001";"1285";"DTOT"
"4315501002";"43";"155";"01";"002";"865";"DTOT"
"4315501003";"43";"155";"01";"003";"1050";"DTOT"
"4315501004";"43";"155";"01";"004";"1620";"DTOT"
"4315501005";"43";"155";"01";"005";"1575";"DTOT"
"4315501006";"43";"155";"01";"006";"1000";"DTOT"
"4315501007";"43";"155";"01";"007";"2470";"DTOT"
"4315502002";"43";"155";"02";"002";"1940";"DTOT"
"4315502003";"43";"155";"02";"003";"1630";"DTOT"
"4315502004";"43";"155";"02";"004";"775";NA
"4315502005";"43";"155";"02";"005";"880";NA
"4315503001";"43";"155";"03";"001";"1830";"DTOT"
"4315503002";"43";"155";"03";"002";"1060";NA
"4315503003";"43";"155";"03";"003";"1595";NA
"4315503004";"43";"155";"03";"004";"1605";NA
"4315504001";"43";"155";"04";"001";"1645";"DTOT"
"4315504002";"43";"155";"04";"002";"1225";"DTOT"
"4315504003";"43";"155";"04";"003";"2145";"DTOT"
"4315504004";"43";"155";"04";"004";"1300";"DTOT"
"4315504005";"43";"155";"04";"005";"2115";"DTOT"
"4315504006";"43";"155";"04";"006";"785";"DTOT"
"4315504007";"43";"155";"04";"007";"720";"DTOT"
"4315504008";"43";"155";"04";"008";"775";"DTOT"
"4315504009";"43";"155";"04";"009";"2270";"DTOT"
"4315601001";"43";"156";"01";"001";"1585";NA
"4315601002";"43";"156";"01";"002";"2315";NA
"4315602001";"43";"156";"02";"001";"1240";NA
"4315602002";"43";"156";"02";"002";"1405";NA
"4315603001";"43";"156";"03";"001";"555";NA
"4315701001";"43";"157";"01";"001";"430";NA
"4315801001";"43";"158";"01";"001";"125";NA
"4315901001";"43";"159";"01";"001";"120";NA
"4316001001";"43";"160";"01";"001";"1650";NA
"4316101001";"43";"161";"01";"001";"1300";"DVAL"
"4316102001";"43";"161";"02";"001";"1080";"DVAL"
"4316103001";"43";"161";"03";"001";"2440";"DVAL"
"4316104001";"43";"161";"04";"001";"1180";"DVAL"
"4316104002";"43";"161";"04";"002";"1800";"DVAL"
"4316104003";"43";"161";"04";"003";"1820";"DVAL"
"4316105001";"43";"161";"05";"001";"2410";"DVAL"
"4316105002";"43";"161";"05";"002";"2055";"DVAL"
"4316105003";"43";"161";"05";"003";"1510";"DVAL"
"4316106001";"43";"161";"06";"001";"1770";"DVAL"
"4316106002";"43";"161";"06";"002";"2135";"DVAL"
"4316106003";"43";"161";"06";"003";"1455";"DVAL"
"4316106004";"43";"161";"06";"004";"1215";"DVAL"
"4316106005";"43";"161";"06";"005";"1270";"DVAL"
"4316106006";"43";"161";"06";"006";"1200";"DVAL"
"4316201001";"43";"162";"01";"001";"1050";NA
"4316201002";"43";"162";"01";"002";"2110";NA
"4316201003";"43";"162";"01";"003";"1725";NA
"4316201004";"43";"162";"01";"004";"1025";NA
"4316301001";"43";"163";"01";"001";"2470";NA
"4316301002";"43";"163";"01";"002";"1945";NA
"4316301003";"43";"163";"01";"003";"1520";NA
"4316302001";"43";"163";"02";"001";"1175";NA
"4316302002";"43";"163";"02";"002";"1740";NA
"4316302003";"43";"163";"02";"003";"2585";NA
"4316302004";"43";"163";"02";"004";"2110";NA
"4316302005";"43";"163";"02";"005";"2610";NA
"4316303001";"43";"163";"03";"001";"2365";NA
"4316303002";"43";"163";"03";"002";"1980";NA
"4316303003";"43";"163";"03";"003";"1535";NA
"4316303004";"43";"163";"03";"004";"2670";NA
"4316303005";"43";"163";"03";"005";"1190";NA
"4316303006";"43";"163";"03";"006";"2345";NA
"4316303007";"43";"163";"03";"007";"2610";NA
"4316303008";"43";"163";"03";"008";"3315";NA
"4316303009";"43";"163";"03";"009";"1175";NA
"4316303010";"43";"163";"03";"010";"1035";NA
"4316401001";"43";"164";"01";"001";"395";NA
"4316501001";"43";"165";"01";"001";"830";NA
"4316601001";"43";"166";"01";"001";"2210";NA
"4316701001";"43";"167";"01";"001";"560";NA
"4316801001";"43";"168";"01";"001";"125";NA
"4316901001";"43";"169";"01";"001";"620";NA
"4317001001";"43";"170";"01";"001";"1275";NA
"4317101001";"43";"171";"01";"001";"3265";"DVLC"
"4317101002";"43";"171";"01";"002";"4010";"DVLC"
"4317101003";"43";"171";"01";"003";"1055";"DVLC"
"4317101004";"43";"171";"01";"004";"890";"DVLC"
"4317101005";"43";"171";"01";"005";"1010";"DVLC"
"4317101006";"43";"171";"01";"006";"1425";"DVLC"
"4317101007";"43";"171";"01";"007";"2910";"DVLC"
"4317101008";"43";"171";"01";"008";"1825";"DVLC"
"4317101009";"43";"171";"01";"009";"1235";"DVLC"
